GeneID,Symbol,Gene Name / Type,log2FC,pvalue
1979,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2,4.524999999999999,0.28318051660854404
4838,NODAL,nodal growth differentiation factor,-0.008000000000000007,0.8356194956276046
27143,PALD1,phosphatase domain containing paladin 1,-0.08174999999999999,0.10932158791236173
5551,PRF1,perforin 1,-0.02085,0.49999999999999956
140766,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14,0.007775000000000001,0.7434124885125355
219793,TBATA,"thymus, brain and testes associated",0.021299999999999986,0.7144306858412803
8879,SGPL1,sphingosine-1-phosphate lyase 1,5.555,0.1277910671098448
5092,PCBD1,pterin-4 alpha-carbinolamine dehydratase 1,20.30000000000001,0.007482338607003612
105378349,LINC02622,long intergenic non-protein coding RNA 2622,0,NA
105378350,LOC105378350,uncharacterized LOC105378350,0,NA
105378351,LOC105378351,uncharacterized LOC105378351,-0.016725,0.49999999999999956
219699,UNC5B,unc-5 netrin receptor B,-6.532999999999999,0.1257813194571488
728978,UNC5B-AS1,UNC5B antisense RNA 1,-0.29530000000000006,0.17427614009412817
107987148,NA,NA,-0.02737,0.4936757117319084
112268061,LOC112268061,uncharacterized LOC112268061,-0.0101295,0.05187266218950318
55315,SLC29A3,solute carrier family 29 member 3,-0.4134999999999991,0.3543088874293666
105378353,LOC105378353,uncharacterized LOC105378353,0.030655000000000016,0.47898899037568404
64072,CDH23,cadherin related 23,0.045882000000000006,0.27326366751259784
105378356,LOC105378356,uncharacterized LOC105378356,0,NA
102723377,CDH23-AS1,CDH23 antisense RNA 1,0,NA
105378355,LOC105378355,uncharacterized LOC105378355,0,NA
414152,C10orf105,chromosome 10 open reading frame 105,0.0034045,0.49999999999999956
64115,VSIR,V-set immunoregulatory receptor,0,NA
102465689,MIR7152,microRNA 7152,0,NA
5660,PSAP,prosaposin,-66.5,0.0047865246334292035
9469,CHST3,carbohydrate sulfotransferase 3,-0.017750000000000002,0.45291276997866736
9806,SPOCK2,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2",0.07284999999999997,0.14352977966179933
51008,ASCC1,activating signal cointegrator 1 complex subunit 1,0.11499999999999844,0.9504452407761533
119504,ANAPC16,anaphase promoting complex subunit 16,1.8550000000000182,0.8360001690556176
54541,DDIT4,DNA damage inducible transcript 4,-234.6500000000001,0.05028939254623278
54788,DNAJB12,DnaJ heat shock protein family (Hsp40) member B12,1.9100000000000037,0.2724115900462678
10367,MICU1,mitochondrial calcium uptake 1,1.8149999999999977,0.6025102530050137
90550,MCU,mitochondrial calcium uniporter,1.1950000000000003,0.29992760762369186
100616286,MIR4676,microRNA 4676,0,NA
170392,OIT3,oncoprotein induced transcript 3,0,NA
84647,PLA2G12B,phospholipase A2 group XIIB,-0.02718,0.49999999999999956
5033,P4HA1,prolyl 4-hydroxylase subunit alpha 1,-72.73500000000001,0.12506592925923568
25961,NUDT13,nudix hydrolase 13,-0.31400000000000095,0.7624310545536117
109617000,SNORA11F,"small nucleolar RNA, H/ACA box 11F",2.4989999999999992,0.10221657198791792
11319,ECD,ecdysoneless cell cycle regulator,4.184999999999995,0.12093232582703209
317662,FAM149B1,family with sequence similarity 149 member B1,0.005000000000000782,0.9965272302630728
105378358,LOC105378358,uncharacterized LOC105378358,-0.0142,0.49999999999999956
23234,DNAJC9,DnaJ heat shock protein family (Hsp40) member C9,-2.0349999999999984,0.30991358128813734
414245,DNAJC9-AS1,DNAJC9 and MRPS16 antisense RNA 1,0.2955000000000001,0.25835739449043477
51021,MRPS16,mitochondrial ribosomal protein S16,0.23000000000000398,0.9530847394680677
118491,CFAP70,cilia and flagella associated protein 70,0.02729999999999999,0.7064394340372322
310,ANXA7,annexin A7,6.469999999999999,0.04410240056450616
118490,MSS51,MSS51 mitochondrial translational activator,0.08289999999999997,0.6253765684765455
5532,PPP3CB,protein phosphatase 3 catalytic subunit beta,-1.5450000000000017,0.7789853293790724
101929145,PPP3CB-AS1,PPP3CB antisense RNA 1,-0.5425000000000004,0.23466075741681403
159195,USP54,ubiquitin specific peptidase 54,-0.8825000000000003,0.20795607417046183
58529,MYOZ1,myozenin 1,0.01629,0.49999999999999956
79933,SYNPO2L,synaptopodin 2 like,0.1341,0.3004294731579606
105378360,SYNPO2L-AS1,SYNPO2L antisense RNA 1,0.09348000000000001,0.0757271640607362
113939925,BMS1P4-AGAP5,BMS1P4-AGAP5 readthrough,-0.07799999999999985,0.7858115615174207
729092,AGAP5,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5",-0.1419999999999999,0.27597862947477586
729096,BMS1P4,BMS1 pseudogene 4,-0.019999999999999574,0.9512927115712274
2749,GLUD1P3,glutamate dehydrogenase 1 pseudogene 3,0.365,0.07305293103493776
9632,SEC24C,"SEC24 homolog C, COPII component",6.6000000000000085,0.5850114860345255
170384,POFUT4,protein O-fucosyltransferase 4,-2.150000000000001,0.3532545378368018
107984243,LOC107984243,uncharacterized LOC107984243,-0.4484999999999999,0.19548306738711277
118487,CHCHD1,coiled-coil-helix-coiled-coil-helix domain containing 1,-4.025000000000006,0.5237003241592582
23053,ZSWIM8,zinc finger SWIM-type containing 8,11.020000000000003,0.27229312373803133
100507331,ZSWIM8-AS1,ZSWIM8 antisense RNA 1,6.555,0.23306124056454738
8509,NDST2,N-deacetylase and N-sulfotransferase 2,1.8149999999999995,0.28147275143365585
818,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,0.8049999999999997,0.43924930460915557
5328,PLAU,"plasminogen activator, urokinase",-0.15195000000000003,0.7290170186788381
414236,C10orf55,chromosome 10 putative open reading frame 55,0.035800000000000054,0.7822645789739227
7414,VCL,vinculin,6.654999999999994,0.10329324779929502
107984244,NA,NA,0.0404,0.7574949789978951
26985,AP3M1,adaptor related protein complex 3 subunit mu 1,4.965000000000003,0.29642313923188
132,ADK,adenosine kinase,3.200000000000003,0.1706995987882635
102723439,ADK-AS1,ADK antisense RNA 1,0.2120000000000002,0.6257754241387222
23522,KAT6B,lysine acetyltransferase 6B,-0.7899999999999991,0.597410736985583
101929165,NA,NA,-0.01062,0.49999999999999956
109623471,SNORD172,"small nucleolar RNA, C/D box 172",0,NA
338599,DUSP29,dual specificity phosphatase 29,-0.001524499999999999,0.8711078002987815
51207,DUSP13B,dual specificity phosphatase 13B,-0.08325000000000005,0.4306776473852365
142891,SAMD8,sterile alpha motif domain containing 8,0.5780000000000003,0.7034636731912968
7417,VDAC2,voltage dependent anion channel 2,-7.449999999999989,0.6361950891871603
118881,COMTD1,catechol-O-methyltransferase domain containing 1,-26.659999999999997,0.0943539716242248
84858,ZNF503,zinc finger protein 503,-1.2365,0.21113449334371368
253264,ZNF503-AS1,ZNF503 antisense RNA 1,0.008975,0.7574677370997842
100131213,ZNF503-AS2,ZNF503 antisense RNA 2,-0.28874999999999984,0.35794748885245103
101929234,LOC101929234,uncharacterized LOC101929234,0.27704999999999996,0.38181184398770196
107984293,LOC107984293,uncharacterized LOC107984293,0.11315000000000008,0.409711447107475
83938,LRMDA,leucine rich melanocyte differentiation associated,0.14800000000000013,0.4561415116717339
693191,MIR606,microRNA 606,0,NA
105378367,LOC105378367,uncharacterized LOC105378367,-0.038225,0.5702313479199632
112268057,LOC112268057,uncharacterized LOC112268057,-0.0037425,0.49999999999999956
3778,KCNMA1,potassium calcium-activated channel subfamily M alpha 1,0.4850000000000003,0.10280081472432606
101929328,KCNMA1-AS1,KCNMA1 antisense RNA 1,0.049595000000000014,0.45731378699132574
101929310,KCNMA1-AS2,KCNMA1 antisense RNA 2,0,NA
101929286,KCNMA1-AS3,KCNMA1 antisense RNA 3,0.004400000000000015,0.9727252479708862
105378369,NA,NA,0.014020000000000001,0.1731456827512603
105378372,LOC105378372,uncharacterized LOC105378372,0,NA
9231,DLG5,discs large MAGUK scaffold protein 5,1.1550000000000011,0.7448454551941903
101929347,LOC101929347,uncharacterized LOC101929347,0.02889,0.49999999999999956
100128292,DLG5-AS1,DLG5 antisense RNA 1,0.02579999999999999,0.6250554107653891
11128,POLR3A,RNA polymerase III subunit A,-0.2799999999999976,0.5981338055756171
6229,RPS24,ribosomal protein S24,-126.90000000000009,0.09215661484196466
105378373,NA,NA,0,NA
105378374,NA,NA,0,NA
105378375,LOC105378375,uncharacterized LOC105378375,0.04943,0.49999999999999956
100132987,LINC00856,long intergenic non-protein coding RNA 856,0.007525,0.49999999999999956
414243,LINC00595,long intergenic non-protein coding RNA 595,0.018374999999999996,0.7867366211298826
107984245,LOC107984245,uncharacterized LOC107984245,0,NA
105378378,LOC105378378,uncharacterized LOC105378378,-0.01862,0.49999999999999956
107984246,LOC107984246,uncharacterized LOC107984246,0,NA
105378379,LOC105378379,uncharacterized LOC105378379,0,NA
283050,ZMIZ1-AS1,ZMIZ1 antisense RNA 1,0.05074999999999999,0.5316768033382884
112268062,LOC112268062,uncharacterized LOC112268062,0.0065450000000000005,0.7868576564694393
57178,ZMIZ1,zinc finger MIZ-type containing 1,5.380000000000003,0.26658489944978886
107984247,NA,NA,2.3445,0.1349716250239796
10105,PPIF,peptidylprolyl isomerase F,15.58999999999999,0.12423463131989494
219654,ZCCHC24,zinc finger CCHC-type containing 24,-0.17749999999999932,0.7339796275208861
105378383,LOC105378383,uncharacterized LOC105378383,0.04786,0.28524680680316333
729815,LOC729815,uncharacterized LOC729815,0,NA
143244,EIF5AL1,eukaryotic translation initiation factor 5A like 1,-0.514999999999997,0.5019758456272291
729238,SFTPA2,surfactant protein A2,0.04569999999999996,0.7752098368412026
653509,SFTPA1,surfactant protein A1,0.027304999999999996,0.019388965871702288
105378385,LINC02679,long intergenic non-protein coding RNA 2679,-0.06898500000000002,0.6442445634403162
101929506,NA,NA,0.07634999999999992,0.515605493435777
650623,BEND3P3,BEN domain containing 3 pseudogene 3,-0.23740000000000006,0.2052292385933312
101060691,NUTM2B-AS1,NUTM2B antisense RNA 1,0.3825000000000003,0.37684887196906436
107984248,NA,NA,0.3400000000000001,0.16560716661285535
729262,NUTM2B,NUT family member 2B,0.5204999999999997,0.2591052567822131
642361,LOC642361,uncharacterized LOC642361,0.09450000000000003,0.38828476847177507
283008,NUTM2E,NUT family member 2E,0.22599999999999998,0.5119497458340505
100288974,BMS1P21,BMS1 pseudogene 21,-0.0436,0.46908705181497257
8512,MBL1P,"mannose binding lectin 1, pseudogene",0,NA
6441,SFTPD,surfactant protein D,-0.12754999999999994,0.4867287600060054
219347,TMEM254-AS1,TMEM254 antisense RNA 1,-0.48299999999999965,0.3996337206216403
80195,TMEM254,transmembrane protein 254,0.04999999999999716,0.98810329342359
219348,PLAC9,placenta associated 9,-0.1402,0.49999999999999956
311,ANXA11,annexin A11,1.0799999999999983,0.6150617825757188
439990,LINC00857,long intergenic non-protein coding RNA 857,0.4991000000000001,0.1384752275855197
100130698,LOC100130698,uncharacterized LOC100130698,0.02165,0.49999999999999956
4143,MAT1A,methionine adenosyltransferase 1A,-0.031885000000000004,0.28908310050196184
143241,DYDC1,DPY30 domain containing 1,0,NA
84332,DYDC2,DPY30 domain containing 2,0,NA
84293,PRXL2A,peroxiredoxin like 2A,0.5799999999999983,0.6469862774847684
81619,TSPAN14,tetraspanin 14,0.010499999999998622,0.9715383690389974
101929574,TSPAN14-AS1,TSPAN14 antisense RNA 1,0.16649999999999965,0.6445710776290711
387694,SH2D4B,SH2 domain containing 4B,-0.016270000000000007,0.7733270498276347
105378387,LOC105378387,uncharacterized LOC105378387,0,NA
105378386,LINC02655,long intergenic non-protein coding RNA 2655,0,NA
105378390,LOC105378390,uncharacterized LOC105378390,0,NA
10718,NRG3,neuregulin 3,-0.003760500000000001,0.7324210712437651
107984294,NA,NA,0,NA
101929590,NRG3-AS1,NRG3 antisense RNA 1,0,NA
107984187,LOC107984187,uncharacterized LOC107984187,0,NA
105378392,LOC105378392,uncharacterized LOC105378392,0,NA
105378394,LOC105378394,uncharacterized LOC105378394,0,NA
105378393,LOC105378393,uncharacterized LOC105378393,0,NA
105378396,LOC105378396,uncharacterized LOC105378396,0,NA
105378397,LINC02650,long intergenic non-protein coding RNA 2650,0,NA
107984181,LOC107984181,uncharacterized LOC107984181,0,NA
105378398,LOC105378398,uncharacterized LOC105378398,0,NA
105378399,LOC105378399,uncharacterized LOC105378399,0,NA
27069,GHITM,growth hormone inducible transmembrane protein,21.149999999999977,0.5387347475187275
642934,CERNA2,competing endogenous lncRNA 2 for microRNA let-7b,-0.0017800000000000003,0.928159846382653
387695,GPR15LG,G protein-coupled receptor 15 ligand,0,NA
92211,CDHR1,cadherin related family member 1,0,NA
340745,LRIT2,"leucine rich repeat, Ig-like and transmembrane domains 2",0,NA
26103,LRIT1,"leucine rich repeat, Ig-like and transmembrane domains 1",0,NA
5995,RGR,retinal G protein coupled receptor,0,NA
170425,LINC00858,long intergenic non-protein coding RNA 858,0.1772499999999999,0.2752378784189516
54462,CCSER2,coiled-coil serine rich protein 2,0.26699999999999946,0.8655384377954931
105378400,LOC105378400,uncharacterized LOC105378400,0,NA
105378401,LOC105378401,uncharacterized LOC105378401,0,NA
107984249,LOC107984249,uncharacterized LOC107984249,0,NA
101929624,LINC01519,long intergenic non-protein coding RNA 1519,0,NA
105378402,LOC105378402,uncharacterized LOC105378402,0,NA
105378403,LOC105378403,uncharacterized LOC105378403,0,NA
101929646,LINC02647,long intergenic non-protein coding RNA 2647,0,NA
101929662,LOC101929662,uncharacterized LOC101929662,0.014075,0.49999999999999956
101929684,LINC01520,long intergenic non-protein coding RNA 1520,0,NA
105378404,LOC105378404,uncharacterized LOC105378404,0,NA
100507470,GRID1-AS1,GRID1 antisense RNA 1,0,NA
2894,GRID1,glutamate ionotropic receptor delta type subunit 1,-0.10265000000000013,0.43309431140744736
442911,MIR346,microRNA 346,0,NA
23063,WAPL,WAPL cohesin release factor,2.145000000000003,0.30924967421289246
105378408,LOC105378408,uncharacterized LOC105378408,0.05018999999999999,0.1607837939068661
105378407,LOC105378407,uncharacterized LOC105378407,0.101045,0.17299855113000728
105378406,LOC105378406,uncharacterized LOC105378406,0.079225,0.1729977024819094
94233,OPN4,opsin 4,-0.006255,0.49999999999999956
105378409,LOC105378409,uncharacterized LOC105378409,0,NA
11155,LDB3,LIM domain binding 3,0.0049000000000000155,0.9540463422660019
657,BMPR1A,bone morphogenetic protein receptor type 1A,1.8079999999999998,0.3344446499360282
79812,MMRN2,multimerin 2,0.3934999999999995,0.7308911187017526
6623,SNCG,synuclein gamma,21.515,0.2350826600907104
10974,ADIRF,adipogenesis regulatory factor,9.915,0.21313893590638464
119385,AGAP11,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 11",0.7355,0.3053441577611913
643161,FAM25A,family with sequence similarity 25 member A,0.9450000000000003,0.7342969564895346
2746,GLUD1,glutamate dehydrogenase 1,20.600000000000023,0.044626725483890024
54537,SHLD2,shieldin complex subunit 2,-1.8049999999999997,0.46831939601171
105378410,LOC105378410,uncharacterized LOC105378410,-0.020625000000000004,0.367962562974557
728118,NUTM2A,NUT family member 2A,0.4035000000000002,0.11335152753559197
728190,NUTM2A-AS1,NUTM2A antisense RNA 1,-0.35999999999999943,0.7651182913670762
439994,LINC00863,long intergenic non-protein coding RNA 863,0.12450000000000028,0.755132478611737
728130,NUTM2D,NUT family member 2D,0.3092999999999999,0.06868396614576842
728218,FAM245A,family with sequence similarity 245 member A,0,NA
112268063,LOC112268063,uncharacterized LOC112268063,0.07104999999999995,0.29771715386373904
112268064,LOC112268064,uncharacterized LOC112268064,0.12885000000000002,0.522801899693982
100616296,MIR4678,microRNA 4678,0.46274999999999994,0.37953906264524917
9562,MINPP1,multiple inositol-polyphosphate phosphatase 1,0.5350000000000001,0.8832453399385964
105378412,LOC105378412,uncharacterized LOC105378412,0,NA
9060,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,18.36,0.05778847039044009
84896,ATAD1,ATPase family AAA domain containing 1,1.3750000000000036,0.6201819336693447
142913,CFL1P1,cofilin 1 pseudogene 1,0.053095,0.5079410791080917
100144748,KLLN,"killin, p53 regulated DNA replication inhibitor",-0.2769999999999999,0.3648441286565609
5728,PTEN,phosphatase and tensin homolog,-1.6199999999999974,0.8000549665468674
107987150,NA,NA,-0.009989999999999999,0.8600103478682277
105378414,LOC105378414,uncharacterized LOC105378414,0.4668,0.18807052045201053
105378415,LOC105378415,uncharacterized LOC105378415,0.0038174999999999997,0.6156618400530375
105378416,LOC105378416,uncharacterized LOC105378416,0,NA
101929727,LOC101929727,uncharacterized LOC101929727,-0.004060000000000001,0.8994403893411942
55328,RNLS,"renalase, FAD dependent amine oxidase",0.0462499999999999,0.39211890615594336
142910,LIPJ,lipase family member J,0.10035,0.060376815406468894
8513,LIPF,"lipase F, gastric type",0,NA
643414,LIPK,lipase family member K,0.010845,0.49999999999999956
643418,LIPN,lipase family member N,0,NA
340654,LIPM,lipase family member M,0.026944000000000003,0.3918193018852425
118932,ANKRD22,ankyrin repeat domain 22,0.12944999999999995,0.33443231093630094
57559,STAMBPL1,STAM binding protein like 1,-0.2775000000000001,0.12984624672850842
105379869,NA,NA,-0.07785,0.49999999999999956
100132116,ACTA2-AS1,ACTA2 antisense RNA 1,-0.6555,0.44824735939580407
59,ACTA2,"actin alpha 2, smooth muscle",-2.6799999999999997,0.5122449887104028
355,FAS,Fas cell surface death receptor,0.034000000000000696,0.9551173024054268
100302740,FAS-AS1,FAS antisense RNA 1,-0.06860000000000001,0.4442585013143836
100616192,MIR4679-2,microRNA 4679-2,0,NA
100616128,MIR4679-1,microRNA 4679-1,0,NA
105378418,LOC105378418,uncharacterized LOC105378418,0,NA
9023,CH25H,cholesterol 25-hydroxylase,-0.0145,0.49999999999999956
3988,LIPA,"lipase A, lysosomal acid type",4.864999999999995,0.6045344134795188
105378419,LOC105378419,uncharacterized LOC105378419,0.04541999999999999,0.1253314687292152
3433,IFIT2,interferon induced protein with tetratricopeptide repeats 2,12.733,0.02653303852056535
3437,IFIT3,interferon induced protein with tetratricopeptide repeats 3,14.94,0.1147564341867291
