GeneID,GSM2794663,GSM2794664,GSM2794665,GSM2794666,GSM2794667,GSM2794668,GSM2794669,GSM2794670
105374123,0,0.1857,0,0,0,0,0,0
105374124,0,0,0.1084,0.2889,0,0.1313,0.1887,0
5523,5.816,5.194,7.555,6.162,6.269,6.767,7.426,6.021
107986135,0.1804,0.239,0.322,0.3433,0.215,0.2079,0.09966,0.2357
55167,10.58,9.603,13.61,12.89,9.081,10.22,10.2,8.36
5096,155.2,160.4,161.3,149.2,169.2,176.4,180,160.3
10274,17.96,16.94,29.99,28.12,14.12,17.78,16.59,13.39
80723,0.0579,0.1046,0.07581,0.07347,0.02959,0.06119,0.09599,0.07568
101927597,11.87,11.58,12.59,9.063,11.76,11.91,12.1,9.033
4690,16.33,14.98,17.94,20.51,12.44,15.74,13.21,12.48
107986136,3.268,2.867,3.821,3.685,2.256,2.534,2.512,2.182
53833,1.097,1.302,1.191,1.122,0.6136,0.5127,0.5898,1.046
105374126,0,0,0,0,0,0,0,0
8403,0,0,0,0,0,0,0,0
100507274,0,0,0,0,0,0,0,0
51208,0,0,0.01446,0,0.0207,0.02335,0.01678,0.01985
105374127,0,0,0,0.06771,0,0.02051,0,0
105374128,0,0,0,0,0,0.01912,0,0
199221,0.2724,0.1969,0.3891,0.2901,0.1989,0.101,0.1882,0.2798
51146,0.01853,0.02009,0,0,0,0,0,0
51163,17.13,14.8,22.05,18.62,15.6,17.99,19.19,18.56
25852,11.13,10.68,13.8,12.16,10.8,12.05,12.24,10.56
347736,0.4435,0.4769,0.6582,0.6798,0.535,0.723,0.5198,0.6041
22808,3.437,3.352,4.588,4.006,4.342,3.95,4.531,3.733
105374129,0,0,0,0,0,0,0,0
83850,0.558,0.515,0.662,0.5991,0.6504,0.6341,0.9289,0.6307
80321,7.967,7.343,13.25,10.18,7.767,8.925,7.866,6.53
55179,15.68,15.26,26.48,23.72,15.9,17.27,17.87,18.68
5291,33.86,30.52,41.7,35.67,30.47,37.88,36.01,25.73
103344930,0.1523,0.2551,0.07415,0.07904,0.1273,0.05985,0.05164,0.02036
668,0,0,0,0,0,0.01453,0,0
401089,0.09192,0.0443,0.04377,0.1166,0.01566,0.04416,0.0635,0.01502
729627,0,0.02302,0,0.03031,0,0.01836,0,0
389151,0,0,0,0,0,0,0,0
389152,0,0,0,0,0,0,0,0
60467,0.01392,0,0,0,0,0,0,0
140464,0,0,0,0,0,0,0,0
56945,66.83,69.22,77.92,73.19,68.64,68.42,72.77,66.4
9276,252.3,248.6,312.7,284.3,235.1,241.5,249.9,207.9
100507291,14.02,11.2,14.62,14.75,10.75,10.78,10.12,11.57
5948,0.4234,0.2295,0.1512,0.1007,0.3246,0.06103,0.2632,0.3113
5947,0.01334,0.01446,0,0.01904,0.06136,0.03461,0.01659,0.03924
349565,2.345,2.102,2.74,2.501,2.155,2.442,2.129,1.881
64084,3.991,3.892,4.459,4.005,3.041,3.067,2.106,1.337
105374132,0,0,0.01761,0,0,0,0,0
101927808,0,0,0.0586,0.02603,0,0,0.04534,0
102724068,0,0,0.01605,0,0,0,0,0
287015,0,0,0,0,0,0,0,0
55186,41.01,33.93,48.74,61.71,23.53,37.01,28.15,24.68
92369,0.07099,0.08979,0.04753,0.08023,0.02721,0.05116,0.0662,0.0348
92370,5.28,5.219,6.363,6.173,4.85,6.022,5.631,5.07
253461,6.518,5.75,8.75,7.632,6.172,6.477,6.751,5.305
5922,3.531,3.33,5.535,5.151,3.222,4.462,3.698,3.594
646730,0.05013,0.05435,0.2148,0.07156,0.2305,0.2601,0.374,0.07371
9616,66.28,68,74.2,74.08,70.86,76.73,73.53,76.14
131890,0.03303,0,0.02654,0,0,0.007141,0.02053,0
105374134,0,0,0,0,0,0,0,0
483,136.8,138.7,144.9,141.2,130.6,147.4,143.1,131.1
7029,13.12,12.44,15.8,13.52,16.8,18,17.21,12.93
256356,6.942,6.385,10.32,9.928,7.012,8.429,8.241,6.167
54464,10.86,9.568,16.22,13.45,9.929,11.97,14.65,16.45
545,13.14,12.86,20.69,16,14.93,17.15,20.07,15.2
5357,20.83,19.49,27.72,24.62,21.14,25.58,21.3,16.85
105374136,0,0,0.04922,0,0,0.03973,0,0.06756
7220,1.307,1.166,1.649,1.607,1.401,1.51,1.519,1.143
26577,4.288,4.649,7.084,5.789,4.831,4.713,6.424,5.774
100507389,0,0,0,0,0,0,0.03333,0
344838,0,0,0,0.02869,0,0,0,0
101927832,1.803,2.367,2.339,2.71,1.31,1.559,2.242,2.094
100289361,6.761,6.222,6.569,6.733,6.146,6.594,7.429,9.248
23350,35.9,33.35,48.1,43.45,34.03,41.69,40.5,34.06
105374138,0,0,0,0,0,0,0,0
9435,0,0.02564,0.038,0.01688,0.01813,0.02045,0,0
105374137,0,0,0,0,0,0,0,0
285195,0.01068,0.02894,0.01716,0.04573,0.01637,0.01847,0.01992,0.0314
100885796,0,0,0,0,0,0,0,0
102724120,0,0,0,0,0,0,0,0
205428,3.696,2.92,3.948,6.056,2.204,4.711,3.16,2.963
105374140,0,0,0,0.00425,0.009128,0,0.003702,0
105374139,0.06663,0,0,0,0,0,0,0
105374141,0,0,0,0,0,0,0,0
105374142,0,0,0,0,0,0,0,0
105374143,0,0,0,0,0,0,0,0
105374144,0,0,0,0,0,0,0,0
107986138,0,0,0,0,0,0,0,0
109729161,0.6217,0.3745,0.518,0.5917,0.4236,0.2389,0.3436,0.4063
5352,119.4,93.94,100.5,117.2,65.08,81.59,89.29,73.05
105374145,0.1176,0.09396,0.1061,0.07069,0.1234,0.07494,0.1001,0.07282
57088,0.6965,0.6581,0.7888,1.009,0.8542,0.9551,0.8166,0.9803
57047,0.0245,0.005313,0.01575,0.02098,0.007512,0.02966,0.05483,0.03603
5359,49.45,45.87,221.9,188.9,58.26,62.69,197.6,296.4
389158,0,0,0,0,0,0,0,0
101927866,0,0,0,0,0,0,0,0
112268449,0,0,0,0,0,0,0,0
84107,2.712,2.659,2.879,2.661,2.677,2.993,2.525,1.548
7545,2.979,3.22,3.361,3.562,3.212,3.712,3.531,2.615
440982,1.185,2.41,1.191,1.375,2.726,2.371,0.9213,1.634
102724145,0,0,0,0,0,0,0,0
100507461,0,0,0,0,0,0.1083,0,0
105374146,0,0,0,0,0,0,0,0
105374149,0,0,0.06958,0,0,0,0,0
105374148,0,0,0,0,0,0.04421,0.06356,0
105374147,0,0.07943,0,0.05229,0.05616,0.2534,0.04555,0.1616
105374150,0.09433,0.1636,0.1819,0.05386,0.376,0.2121,0.07037,0.1942
185,0.3429,0.3511,0.4285,0.2447,0.3504,0.4283,0.07106,0.3081
1360,0,0,0.03613,0,0.1034,0.02917,0,0.0496
1359,0,0,0,0,0,0,0.03456,0
107986045,0,0,0,0,0,0,0,0
2992,110.4,107.3,102.7,105.5,104.6,121.6,101.5,99.55
6596,75.44,68.19,107.3,91.62,65.66,80.78,70.7,54.73
100873945,13.93,13.69,13.65,9.097,14.65,11.02,11.74,9.197
84343,48.49,47.91,65.34,51.13,44.21,47.11,49.36,52.2
1356,5.523,4.882,10.47,11.3,4.04,5.697,11.83,19.23
101927942,0.1076,0.1167,0.1153,0.1537,0.165,0,0.2677,0.1583
107986140,806.8,895,1163,798.5,1122,1052,1308,2445
116441,5.306,5.358,6.896,3.546,8.932,6.579,8.651,7.439
4071,332.7,311.8,185.9,194.3,246.8,276.4,198.7,224.9
100874091,9.679,10.21,7.495,6.608,10.16,10.92,8.503,7.503
105374151,1.158,1.506,0.6615,1.157,1.834,0.9678,1.584,0.8513
7104,0.2299,0.1781,0.1759,0.09378,0.3021,0.1704,0,0.0483
25937,12.81,12.21,16.36,15.33,11.22,13.94,13.58,11.35
100128025,0.9507,0.7184,0.6172,0.9459,0.8833,1.221,0.7164,1.101
51122,15.37,13.8,22.5,22.84,12.71,14.96,14.06,12.78
389161,0.01536,0,0,0,0,0,0,0
11342,35.82,33.02,48.13,51.06,34.5,42.57,37.55,31.91
105374152,0.08331,0.09032,0.1339,0.107,0.05108,0.1153,0.1554,0.1102
5217,274.4,273.5,394,386.5,271.8,356.2,346.3,348.2
646903,0.8229,0.6759,1.175,0.6052,0.7264,0.7979,0.6821,0.8801
653659,107.5,104.5,101.8,101.2,100.2,99.3,92.02,89.33
105374153,0,0,0,0,0,0.0956,0,0
107986046,0,0,0,0,0,0.02151,0.06185,0
105374313,0.06627,0,0,0,0,0,0,0
101927992,0.5657,0.6134,0.5195,0.3461,1.239,1.398,0.9044,1.307
101928022,0.1197,0.1298,0.06414,0.1709,0.2754,0.05177,0.07444,0
105374154,0,0,0,0,0,0,0,0
107986141,0,0,0,0.0165,0,0.009998,0.01438,0
107986142,0.01661,0,0,0.02372,0,0,0,0
9819,5.211,4.379,6.032,6.835,3.946,4.624,5.579,5.702
27230,230.4,208.6,255.6,342.8,146.4,242.5,170.6,161
83939,108,100.4,91.61,96.37,72.81,80.02,60.19,53.76
51714,56.86,57.22,73.61,75.2,57.1,74.11,59.03,49.16
131831,0.2574,0.1196,0.1576,0.2624,0.31,0.2067,0.32,0.0811
101928085,6.423,7.433,5.491,5.378,7.101,7.851,6.527,4.904
101928105,0.209,0.3777,0.4478,0.4973,0,0.3615,0.3465,0.5122
6478,46.5,46.62,59.89,62.26,33.79,38.61,39.68,40.85
105374155,0.08135,0,0.0581,0.03871,0,0,0.03372,0.03988
646951,0.0716,0,0.0767,0,0.03659,0.04128,0.05935,0.1404
7401,0,0,0,0,0.02228,0,0,0
116933,0.01665,0.01806,0.03568,0.04754,0,0.0144,0.02071,0
116931,1.884,1.647,2.889,2.098,2.121,2.013,2.94,2.01
29909,0,0,0,0,0,0,0,0.056
9934,0.04237,0,0.01816,0.0121,0.01299,0.03664,0.03161,0.01246
53836,4.56,5.548,5.693,4.308,4.526,4.851,4.446,3.473
53829,0,0,0.01897,0,0,0.01532,0.02202,0
